0,1,2,3,4,5,6,7,8,9
1.2529117e-12,1.6317014e-11,6.6634243e-07,0.99999917,9.974948e-11,8.3715576e-13,6.4182806e-09,1.5880108e-14,1.1679298e-07,4.446275e-11
0.0009365312,0.00065289944,0.017205112,0.96678126,0.0032600858,0.0007351457,0.0060683694,0.001284272,0.0028000202,0.0002764334
5.5128308e-11,8.717064e-11,1.3017723e-05,0.99996865,8.280453e-09,1.6088245e-10,1.834759e-05,2.2372664e-12,5.3486513e-08,1.8747968e-09
6.314786e-09,1.6091727e-08,0.0003025746,0.99968255,6.2339927e-06,2.4163086e-08,8.554435e-06,1.2271735e-10,7.1028886e-08,4.3482565e-08
4.583732e-13,1.0,6.843527e-12,3.943671e-08,6.6195236e-09,1.990473e-10,6.0633704e-10,5.2454756e-11,3.5236915e-13,3.477197e-09
1.16072735e-32,1.3696024e-25,2.0060232e-25,1.0,4.6147476e-18,7.700337e-29,9.062302e-10,3.151637e-31,4.0677546e-23,6.5863185e-30
1.7856224e-09,1.1866025e-10,1.3842276e-08,7.375879e-08,1.2959324e-11,5.8013065e-09,4.9321564e-11,3.3143956e-11,0.9999968,3.116494e-06
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.003461e-07,3.3640294e-08,1.0000606e-07,2.1904649e-08,1.5737657e-08,3.9222215e-08,2.1631517e-10,8.935452e-11,5.687934e-08,0.9999993
0.9998621,1.361101e-07,2.2414998e-08,2.1735971e-08,6.073199e-08,0.00013123474,5.4268616e-09,4.652236e-06,1.7263941e-08,1.8277151e-06
7.050868e-10,0.9992568,1.5787521e-06,1.131031e-05,0.00063760934,8.438452e-05,1.4199888e-08,5.1415934e-09,2.6707938e-09,8.385093e-06
0.0059774653,0.00044051744,6.615142e-05,0.012190212,0.000949335,0.579286,0.40048456,0.00016368012,0.00020817583,0.00023393742
0.00085271447,5.981094e-05,1.45749e-06,2.0220981e-05,5.082269e-05,0.99886996,3.1308595e-05,3.8996033e-05,4.9371138e-06,6.995409e-05
7.0102943e-12,9.3503885e-12,9.280795e-15,1.2651237e-12,9.9471605e-11,1.0,2.7801806e-12,1.3751648e-10,5.4726805e-14,1.9340064e-11
2.1619421e-15,1.6161975e-13,0.9999994,5.788197e-07,9.165015e-13,1.9301386e-12,3.7085684e-14,4.2243577e-16,1.6605616e-11,6.593219e-10
1.3465755e-09,3.0387987e-10,2.6744134e-08,1.1714083e-08,1.0,7.962401e-10,2.6453373e-09,1.4518653e-10,3.4794986e-13,2.9159922e-10
0.0012700052,0.063461795,0.00012107097,0.010421339,0.044309683,0.00033621752,0.0036045306,0.87631,4.085313e-05,0.00012453271
0.9999987,2.2093065e-09,8.7257473e-10,1.0093015e-08,1.6983176e-09,1.2286346e-06,1.4061137e-09,1.5377424e-08,9.590276e-09,1.5058161e-07
2.2873483e-12,2.7089787e-11,0.99999523,3.749951e-06,5.21267e-10,4.84852e-11,7.1864077e-12,6.429637e-13,6.7098625e-08,1.0017264e-06
1.3602544e-05,4.48346e-05,0.014262212,0.98218185,0.00040598755,3.966148e-05,0.0028484855,6.4114556e-06,0.00014825736,4.8708123e-05
0.0012007555,0.03259816,0.0013245231,0.0005753724,0.0035018423,0.953539,0.0026371828,0.0017555224,0.0005775255,0.0022900205
4.1325814e-09,2.2371214e-09,3.2327325e-08,4.2304902e-07,0.999992,9.0738446e-08,7.4195427e-06,7.494951e-09,1.6926195e-11,8.2955015e-10
0.9998503,1.430416e-06,1.8979856e-07,2.101974e-06,1.6217882e-05,7.207285e-05,4.112226e-07,1.3785942e-05,3.8776234e-06,3.9450275e-05
1.3097552e-06,2.472338e-05,9.487324e-07,8.322953e-05,0.00030216892,5.872301e-06,1.9743538e-05,0.9995597,2.1721671e-06,8.8350276e-08
5.5604435e-08,2.5019025e-07,1.4285571e-05,0.9997701,3.6774256e-07,2.657853e-08,6.135657e-06,6.1618355e-09,0.00020860936,3.144173e-07
1.3759997e-10,1.0053137e-10,1.4592457e-09,9.00463e-06,1.728578e-07,4.824339e-11,0.9999908,2.925158e-13,1.8688304e-12,1.3843768e-13
2.788568e-11,8.4226334e-11,0.9966583,0.003332356,4.3164326e-11,5.3677347e-09,3.518016e-10,3.90079e-12,9.320389e-06,3.13359e-08
1.9357656e-16,4.856224e-15,1.0,4.9734147e-08,4.8874675e-14,8.612955e-14,3.23641e-16,2.0480719e-17,7.1760597e-12,5.1789306e-10
1.1413668e-12,3.0807343e-11,9.691224e-12,8.4869317e-10,3.612402e-10,1.0,6.012135e-10,8.914541e-10,2.6918886e-13,2.1778933e-12
0.9999999,2.5367491e-11,6.127618e-13,6.0276326e-11,2.321715e-11,8.570336e-09,7.894583e-12,1.0098771e-07,7.825897e-10,2.705493e-09
1.4841061e-13,5.728911e-11,2.6685821e-17,1.3879349e-13,1.154658e-12,4.7623196e-13,1.2402157e-13,1.0,2.4448793e-14,6.1975016e-15
0.91697294,0.024536775,0.00057882385,0.0015626053,0.0008170119,0.02668595,0.002514729,0.019877438,0.0025346298,0.003919175
6.4282364e-12,1.1601516e-10,0.9998627,3.048119e-08,4.5555776e-10,4.874348e-11,1.4294229e-12,4.9070855e-13,3.36154e-10,0.00013725657
1.5871529e-09,2.9887104e-09,4.6951106e-12,1.3805812e-10,8.606419e-10,0.9999999,2.3303853e-10,9.529754e-08,7.978321e-09,2.1338706e-09
0.00026634187,7.491526e-05,0.0034155983,0.009094665,0.002070635,5.1850977e-05,0.0005235495,3.267418e-06,0.00017530624,0.9843239
8.1107085e-09,6.088055e-07,0.9990626,6.0490427e-05,2.4576827e-06,3.5223852e-08,7.458066e-09,8.1606083e-10,3.0103802e-08,0.000873789
1.7435721e-28,6.72069e-35,1.7882502e-23,6.177084e-23,4.235855e-36,1.0084023e-27,2.4701436e-33,3.1205298e-33,1.0,1.1032325e-21
0.352786,2.5628462e-06,1.984809e-07,5.9344774e-08,0.0038110134,0.017134538,5.127046e-07,0.62622243,7.765048e-07,4.193498e-05
1.0973476e-14,2.0416377e-16,3.1004407e-11,2.8088714e-09,4.9572893e-18,8.699464e-15,3.0040796e-16,3.1417924e-17,1.0,7.8748943e-13
3.9090955e-06,2.6543545e-05,0.85274076,0.0022427624,7.948432e-05,0.00010948174,9.567594e-06,2.1288295e-06,0.00037912346,0.14440612
9.63571e-10,1.32831035e-08,0.99991715,3.4540983e-05,6.826626e-08,6.436341e-08,3.2432161e-09,6.657653e-10,3.7915902e-06,4.417375e-05
4.690601e-19,1.0,1.859613e-16,2.97802e-12,2.1629427e-14,7.645332e-16,2.8147152e-14,1.2991901e-16,8.360146e-19,1.6499798e-11
6.1816296e-13,5.2464734e-12,7.642257e-12,8.392384e-12,1.0,1.3661728e-12,1.556701e-13,3.8169183e-11,1.5739043e-16,3.5003972e-11
3.4364451e-12,2.9178253e-12,5.530153e-17,2.6444362e-15,2.0666776e-12,3.2413401e-12,2.0082243e-14,1.0,2.4096152e-15,6.309427e-15
8.3852953e-16,7.9790116e-19,3.323438e-12,4.4428007e-12,2.7051905e-19,9.926122e-15,6.351266e-18,1.2601547e-17,1.0,8.479998e-12
3.0527369e-24,4.966656e-19,8.392557e-24,3.675084e-20,1.0,1.1073477e-21,3.9299148e-23,1.8129492e-16,1.8382953e-27,4.3746878e-20
7.010903e-10,2.9399798e-09,3.2169059e-09,1.9417158e-08,1.0,7.295726e-09,1.0573001e-09,1.0621537e-08,4.374839e-12,4.0638133e-09
9.796274e-10,3.651275e-11,2.8766403e-12,2.0963592e-11,2.9348895e-11,1.0,5.090532e-11,1.6192697e-08,2.2447078e-10,2.4672978e-08
0.9999958,4.4412914e-08,1.948041e-07,3.6203367e-08,7.197895e-08,1.4610879e-06,2.6773266e-08,7.7414774e-07,9.7759354e-08,1.507718e-06
1.859598e-09,2.9090172e-08,0.99747,4.1303147e-06,1.1905593e-07,1.8046073e-08,1.6226696e-09,5.3196736e-10,1.4842915e-07,0.0025256467
1.5670851e-06,3.0093426e-07,1.079397e-07,2.098648e-06,1.1211127e-05,0.9999596,5.250249e-07,2.4209454e-05,2.552686e-07,2.52724e-07
6.852715e-06,6.177127e-05,4.8113987e-05,0.8841714,0.0016402863,0.0003325258,0.113674484,1.0891908e-05,4.1218293e-05,1.2423467e-05
3.8321305e-06,4.937986e-05,0.0141182,0.9843801,0.0003675952,9.9813056e-05,0.00036725757,4.43326e-05,0.00054368254,2.5622161e-05
2.3503951e-07,2.1823105e-08,1.0426149e-06,7.9979867e-07,1.1323083e-06,2.0911725e-07,0.99999654,2.9632866e-10,1.0364056e-09,4.5982326e-10
4.6466715e-09,8.434593e-11,5.7508426e-10,2.416668e-10,5.356031e-10,1.0,1.0601717e-09,1.7036317e-08,1.6533547e-10,1.7651793e-08
7.729166e-12,6.786441e-10,6.2506e-07,8.518563e-11,3.2397776e-10,5.86179e-11,3.5825328e-13,4.389528e-13,2.09029e-10,0.9999994
1.187283e-10,3.7755749e-10,1.3464008e-05,0.9999864,3.0222637e-08,1.922894e-11,1.7419349e-07,7.785552e-13,1.7681746e-08,3.325419e-10
3.2365607e-10,5.4161184e-13,3.5557124e-09,1.7791275e-09,0.99999964,5.073156e-13,4.088091e-07,1.8923093e-15,5.28525e-16,1.5360992e-12
2.5362355e-05,6.199477e-06,0.0005379731,0.00075230177,0.0020388316,2.7422748e-05,0.99660623,2.413234e-07,1.7261489e-06,3.6335941e-06
6.3670696e-10,3.2836535e-08,3.0972345e-12,2.1565871e-09,6.710865e-08,2.238466e-07,1.0808875e-09,0.99999964,4.454462e-10,3.30229e-11
6.692654e-08,2.015643e-06,4.1787462e-09,6.119635e-08,4.8841384e-06,2.0737207e-06,4.0532804e-08,0.9999907,2.494464e-08,7.338409e-08
1.5191551e-07,0.9955813,1.0649359e-05,3.5378933e-05,3.3889297e-05,1.0673817e-06,2.290967e-06,2.3718789e-07,1.3092664e-07,0.004334842
1.6563846e-14,8.4303903e-16,2.049481e-15,8.409509e-13,1.0,1.2840586e-13,2.0002004e-14,3.297853e-15,5.255569e-19,1.4200401e-15
3.155932e-07,5.0043077e-08,1.6263104e-06,4.214518e-07,1.4464855e-06,0.99993825,5.43319e-05,3.3844701e-06,3.257999e-08,2.2466092e-07
0.7641114,0.00028751857,0.0011574829,0.0006338761,0.22271816,0.00048600129,0.0017787965,0.008360756,9.6345975e-05,0.0003697985
2.3248184e-10,7.1846805e-14,5.7642485e-11,1.7845446e-10,3.2629774e-15,7.5174665e-11,6.675892e-14,1.0801582e-13,1.0,5.8981396e-08
6.636634e-07,0.0008548215,0.01087007,4.6285153e-05,0.0075739496,2.4088592e-07,2.9798025e-07,7.295019e-06,4.6940562e-07,0.9806459
4.0216866e-10,9.3125896e-11,2.7543814e-08,1.8951838e-09,1.0,2.4755009e-11,4.6014397e-11,1.2833326e-11,6.7559738e-15,1.2369362e-10
2.8984718e-12,1.5691781e-11,2.1134018e-05,6.6111595e-12,1.4727013e-11,2.2413937e-12,8.0358575e-15,1.9733547e-15,3.4117774e-12,0.9999789
1.7201788e-09,1.0618417e-12,1.1211428e-09,3.020102e-09,5.124113e-14,1.713514e-10,1.2408623e-12,1.3069323e-12,1.0,1.3592981e-08
1.0,6.8092186e-12,5.259195e-13,2.3315147e-10,2.9208574e-10,3.1672155e-08,8.587734e-12,1.0746489e-09,6.46204e-09,2.0957387e-08
1.0,1.0123457e-11,2.2198352e-13,1.1638301e-11,7.6275045e-12,1.06437845e-08,1.9929327e-12,4.526014e-08,5.0892923e-10,3.524633e-09
0.00063919503,0.0044632987,0.78520244,0.19669358,0.0013409933,0.0003000924,0.0002548288,6.6559485e-05,0.0016947986,0.009344329
1.4979475e-09,4.937262e-12,1.9942561e-08,2.2539039e-08,1.0,2.1607789e-13,4.1766594e-08,2.587948e-14,1.11854275e-14,7.9055734e-11
7.541078e-18,2.1418952e-17,3.002036e-19,2.3915438e-18,1.4815853e-14,1.0,1.5424786e-17,6.0873446e-14,3.63343e-21,1.4244503e-16
4.7427875e-06,1.0346671e-05,0.17842385,9.465563e-06,4.4103544e-06,1.3312505e-05,3.964707e-07,2.687474e-07,1.5747552e-05,0.8215175
0.9999999,1.1756681e-11,1.4250774e-13,3.3266376e-10,7.982601e-12,9.283465e-08,1.9901908e-11,9.959941e-10,9.5522426e-09,6.928592e-09
4.784717e-13,5.3601416e-13,1.1002657e-09,6.220757e-09,1.0,2.2949628e-12,8.581394e-09,2.5428495e-14,5.4176694e-17,1.992731e-12
8.450228e-09,7.2937866e-08,1.8208251e-11,1.7230885e-10,1.1006113e-06,2.3320837e-08,2.9697378e-10,0.9999988,4.8806714e-10,2.2418352e-09
5.973605e-06,3.8545232e-07,8.676265e-06,0.9871553,8.2223205e-06,1.4128966e-08,0.012818208,4.916408e-09,3.0333474e-06,8.111776e-08
4.5322565e-08,3.069594e-07,4.1710544e-05,3.5371235e-07,1.2264292e-07,6.837238e-07,6.6024204e-09,8.902411e-08,1.2125067e-06,0.9999554
3.8889958e-10,0.99914384,3.1641186e-11,4.6562356e-05,0.0008091644,1.9053338e-07,1.3033632e-07,2.4759151e-08,1.4813056e-10,2.1445619e-08
1.677595e-08,1.1245094e-07,0.999383,2.4776904e-05,1.8656092e-07,2.0512202e-06,1.4815457e-08,8.353277e-09,2.7335705e-07,0.000589576
3.7151473e-08,1.2477655e-07,1.3129641e-05,0.99996436,8.2958195e-06,4.9119584e-09,7.462283e-06,4.542635e-10,4.7292747e-07,5.985789e-06
7.498611e-12,1.3361398e-11,1.3997673e-09,0.0013331681,2.0852798e-14,2.0479857e-12,2.6286228e-12,2.275736e-14,0.9986669,1.3952113e-10
2.3173297e-11,5.0616192e-11,0.999925,7.470146e-05,3.184164e-10,5.0940185e-10,8.445857e-11,1.7916014e-12,8.8332015e-08,6.2086656e-08
0.9856741,0.0022665064,0.000261595,0.00037155443,0.0009825918,0.0046202745,9.9193356e-05,0.00031548363,6.8368354e-05,0.0053404965
6.1871816e-08,0.46876958,7.085718e-05,2.499825e-05,5.94571e-07,7.0360966e-07,1.6812186e-07,1.8838326e-09,1.9585903e-07,0.5311328
1.6842615e-09,1.1248742e-09,6.4946475e-13,2.954315e-12,5.94758e-10,5.133505e-10,1.3961353e-11,1.0,1.1610453e-11,8.9028285e-11
1.1804846e-07,9.356989e-08,4.5585666e-10,2.1400168e-09,3.048903e-08,2.5122153e-08,1.9496005e-09,0.99999976,1.7363404e-09,6.513736e-10
2.422398e-07,4.145424e-06,0.00022155639,4.508333e-06,2.1872816e-05,1.0334791e-06,5.9161763e-08,1.7333308e-07,3.7884638e-07,0.999746
5.9427442e-05,0.9065684,1.28095035e-05,0.08233899,0.0005423668,0.0015691352,0.0011095925,0.0002399107,0.00740097,0.00015831579
7.619747e-10,2.0629951e-08,1.2059059e-11,1.331776e-09,9.400831e-09,4.1727258e-08,1.9667137e-09,0.9999999,7.267402e-10,4.4765545e-11
5.0317233e-11,3.819202e-08,1.7821e-08,1.9913942e-07,0.99999964,9.275471e-10,3.0251512e-09,1.328669e-07,1.1167315e-12,1.4039871e-09
1.7481717e-12,2.3077999e-14,6.7439747e-15,8.070495e-15,5.3436053e-13,1.0,9.497699e-14,2.3696937e-11,3.6742893e-14,1.0921604e-11
0.0005566303,6.954897e-06,4.089706e-05,2.9729192e-05,0.98435533,0.013828009,1.1164065e-05,0.0011683261,6.553108e-08,2.8864204e-06
2.452918e-14,7.079778e-12,1.3789403e-16,1.5695974e-11,1.0,3.68718e-17,1.1916362e-15,1.0738799e-14,5.571456e-20,1.9031573e-12
8.8140797e-07,1.8028095e-06,0.9973214,0.002458563,8.381168e-06,2.7371973e-06,1.55275e-06,9.201542e-08,1.6547447e-05,0.00018807765
1.6063574e-10,2.7327105e-09,1.0370029e-08,2.2939073e-09,1.0,3.400842e-09,2.376525e-10,5.597701e-09,1.8556582e-13,3.739992e-09
1.6476504e-25,4.182814e-23,3.4538955e-21,1.0,2.8385474e-16,1.2992486e-25,2.732528e-13,2.1823114e-29,3.6139633e-23,5.344298e-28
